token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
methane volatile,1,1,1,1,1,2
methane wetlands,1,1,1,1,1,2
meyers flux,1,1,1,1,1,2
microbe arctic,1,1,1,1,1,2
microbes soil,1,1,1,1,1,2
microbial community,1,1,1,1,1,2
microbial diversity,1,1,1,1,1,2
microbial ecology,1,1,1,1,1,2
microbial respiration,1,1,1,1,1,2
microbial substrate,1,1,1,1,1,2
microbiology bacteria,1,1,1,1,1,2
microbiome metagenome,1,1,1,1,1,2
microflora earth,1,1,1,1,1,2
microfossils paleoclimate,1,1,1,1,1,2
microscopy field,1,1,1,1,1,2
microstructure densification,1,1,1,1,1,2
microstructure glaciers,1,1,1,1,1,2
microzooplankton biogenic,1,1,1,1,1,2
microzooplankton grazing,1,1,1,1,1,2
mid latittude,1,1,1,1,1,2
middle dorset,1,1,1,1,1,2
mineral physical,1,1,1,1,1,2
mineralization nitrogen,1,1,1,1,1,2
mineralogy ice,1,1,1,1,1,2
minus ltreb,1,1,1,1,1,2
minute 1,1,1,1,1,1,2
minute annual,1,1,1,1,1,2
minute elevation,1,1,1,1,1,2
minute environment,1,1,1,1,1,2
mixing barrow,1,1,1,1,1,2
mobile hydrology,1,1,1,1,1,2
mobile radiometric,1,1,1,1,1,2
model concentrations,1,1,1,1,1,2
model firn,1,1,1,1,1,2
model greenland,1,1,1,1,1,2
model models,1,1,1,1,1,2
modeling freshwater,1,1,1,1,1,2
modeling glacier,1,1,1,1,1,2
models aomip,1,1,1,1,1,2
models chamberlin,1,1,1,1,1,2
models cryosphere,1,1,1,1,1,2
models greenland,1,1,1,1,1,2
models paroms,1,1,1,1,1,2
modis airborne,1,1,1,1,1,2
moisture air,1,1,1,1,1,2
moisture earth,1,1,1,1,1,2
moisture isotope,1,1,1,1,1,2
moisture permafrost,1,1,1,1,1,2
moisture trade,1,1,1,1,1,2
mollusks earth,1,1,1,1,1,2
momentum flux,1,1,1,1,1,2
monitoring earth,1,1,1,1,1,2
monitoring north,1,1,1,1,1,2
monoxide global,1,1,1,1,1,2
monoxide methane,1,1,1,1,1,2
montane habitats,1,1,1,1,1,2
monthly field,1,1,1,1,1,2
monthly society,1,1,1,1,1,2
mooring 2016,1,1,1,1,1,2
mooring chemistry,1,1,1,1,1,2
mooring climatologymeteorologyatmosphere,1,1,1,1,1,2
mooring ctd,1,1,1,1,1,2
mooring ship,1,1,1,1,1,2
mooring stanford,1,1,1,1,1,2
mooring unknown,1,1,1,1,1,2
moorings oceans,1,1,1,1,1,2
moose lake,1,1,1,1,1,2
moraine sediments,1,1,1,1,1,2
moraines baffin,1,1,1,1,1,2
moraines geochronology,1,1,1,1,1,2
morning peak,1,1,1,1,1,2
morphology thermokarst,1,1,1,1,1,2
moss tussock,1,1,1,1,1,2
moss vegetation,1,1,1,1,1,2
motion geomery,1,1,1,1,1,2
motion sensors,1,1,1,1,1,2
motion temperature,1,1,1,1,1,2
mountains chugach,1,1,1,1,1,2
mountains ice,1,1,1,1,1,2
mountains tsunami,1,1,1,1,1,2
ms gas,1,1,1,1,1,2
ms glacier,1,1,1,1,1,2
ms inductively,1,1,1,1,1,2
msbsp multi,1,1,1,1,1,2
multi sensor,1,1,1,1,1,2
multi spectral,1,1,1,1,1,2
multiple 500,1,1,1,1,1,2
multiple environment,1,1,1,1,1,2
multiple resource,1,1,1,1,1,2
mussels earth,1,1,1,1,1,2
mwr arctic,1,1,1,1,1,2
mycorrhizal abundance,1,1,1,1,1,2
mycorrhizal fungi,1,1,1,1,1,2
myvatn iceland,1,1,1,1,1,2
n1 lter,1,1,1,1,1,2
n2 fixation,1,1,1,1,1,2
n2 lter,1,1,1,1,1,2
nabos chemical,1,1,1,1,1,2
names siberian,1,1,1,1,1,2
nana growth,1,1,1,1,1,2
nana poa,1,1,1,1,1,2
nana shrub,1,1,1,1,1,2
nares strait,1,1,1,1,1,2
narwhal inuit,1,1,1,1,1,2
nasa oce,1,1,1,1,1,2
national centers,1,1,1,1,1,2
national oceanographic,1,1,1,1,1,2
native employment,1,1,1,1,1,2
native species,1,1,1,1,1,2
native village,1,1,1,1,1,2
natural remanent,1,1,1,1,1,2
navigation compasses,1,1,1,1,1,2
navigation field,1,1,1,1,1,2
ncei national,1,1,1,1,1,2
ne12 lter,1,1,1,1,1,2
ne14 lter,1,1,1,1,1,2
ne14 ltreb,1,1,1,1,1,2
nee er,1,1,1,1,1,2
nesdis ncei,1,1,1,1,1,2
nesdis nodc,1,1,1,1,1,2
net seawater,1,1,1,1,1,2
nets drifting,1,1,1,1,1,2
network analysis,1,1,1,1,1,2
network arctic,1,1,1,1,1,2
network water,1,1,1,1,1,2
network western,1,1,1,1,1,2
nipher snow,1,1,1,1,1,2
nitrate nitrite,1,1,1,1,1,2
nitrate photochemistry,1,1,1,1,1,2
nitric oxide,1,1,1,1,1,2
nitrite formation,1,1,1,1,1,2
nitrite nitrogen,1,1,1,1,1,2
nitrogen alkalinity,1,1,1,1,1,2
nitrogen ammonium,1,1,1,1,1,2
nitrogen biomass,1,1,1,1,1,2
nitrogen bulk,1,1,1,1,1,2
nitrogen dioxide,1,1,1,1,1,2
nitrogen dissolved,1,1,1,1,1,2
nitrogen ground,1,1,1,1,1,2
nitrogen limitation,1,1,1,1,1,2
nitrogen nitrate,1,1,1,1,1,2
nitrogen oceanography,1,1,1,1,1,2
nitrogen particulate,1,1,1,1,1,2
nitrogen production,1,1,1,1,1,2
noaa atovs,1,1,1,1,1,2
noaa dbo,1,1,1,1,1,2
noaa demo,1,1,1,1,1,2
noaa tovs,1,1,1,1,1,2
noaa twin,1,1,1,1,1,2
nodc national,1,1,1,1,1,2
nondispersive infrared,1,1,1,1,1,2
north urals,1,1,1,1,1,2
northeast greenland,1,1,1,1,1,2
northeast science,1,1,1,1,1,2
northern bering,1,1,1,1,1,2
northern eurasia,1,1,1,1,1,2
nox concentration,1,1,1,1,1,2
npz oceanography,1,1,1,1,1,2
nrm sediment,1,1,1,1,1,2
nuclear fallout,1,1,1,1,1,2
nuclides glaciers,1,1,1,1,1,2
nutrient uptake,1,1,1,1,1,2
nutrients alaska,1,1,1,1,1,2
nutrients alkalinity,1,1,1,1,1,2
nutrients burns,1,1,1,1,1,2
nutrients cn,1,1,1,1,1,2
nutrients dead,1,1,1,1,1,2
nutrients extracellular,1,1,1,1,1,2
nutrients microbial,1,1,1,1,1,2
nutrients mineralization,1,1,1,1,1,2
nutrients modelling,1,1,1,1,1,2
nutrients nitrogen,1,1,1,1,1,2
nutrients phosphorus,1,1,1,1,1,2
nutrients plants,1,1,1,1,1,2
nutrients tree,1,1,1,1,1,2
o2 ar,1,1,1,1,1,2
o2 d18o,1,1,1,1,1,2
o2 isotope,1,1,1,1,1,2
o2 o2,1,1,1,1,1,2
observation microstructure,1,1,1,1,1,2
observations manned,1,1,1,1,1,2
observations satellite,1,1,1,1,1,2
observatory arctic,1,1,1,1,1,2
observatory automatic,1,1,1,1,1,2
observatory biota,1,1,1,1,1,2
observatory columbia,1,1,1,1,1,2
observatory dbo3,1,1,1,1,1,2
observatory drifting,1,1,1,1,1,2
observatory hydrography,1,1,1,1,1,2
observatory manned,1,1,1,1,1,2
observatory multiple,1,1,1,1,1,2
observatory pacific,1,1,1,1,1,2
observatory satellite,1,1,1,1,1,2
observatory station,1,1,1,1,1,2
ocean acidification,1,1,1,1,1,2
ocean adcp,1,1,1,1,1,2
ocean atlantic,1,1,1,1,1,2
ocean biological,1,1,1,1,1,2
ocean davis,1,1,1,1,1,2
ocean ecosystem,1,1,1,1,1,2
ocean fungi,1,1,1,1,1,2
ocean geotraces,1,1,1,1,1,2
ocean kronebreen,1,1,1,1,1,2
ocean methane,1,1,1,1,1,2
ocean model,1,1,1,1,1,2
ocean north,1,1,1,1,1,2
ocean phytoplankton,1,1,1,1,1,2
ocean platform,1,1,1,1,1,2
ocean primary,1,1,1,1,1,2
ocean sbe,1,1,1,1,1,2
ocean sea,1,1,1,1,1,2
ocean termperature,1,1,1,1,1,2
ocean velocity,1,1,1,1,1,2
oceanographic data,1,1,1,1,1,2
oceanography aircraft,1,1,1,1,1,2
oceanography biology,1,1,1,1,1,2
oceanography buoyant,1,1,1,1,1,2
oceanography chemistry,1,1,1,1,1,2
oceanography earth,1,1,1,1,1,2
oceanography ecology,1,1,1,1,1,2
oceanography location,1,1,1,1,1,2
oceanography modeling,1,1,1,1,1,2
oceanography oxygen,1,1,1,1,1,2
oceanography paleoclimate,1,1,1,1,1,2
oceanography physical,1,1,1,1,1,2
oceanography seal,1,1,1,1,1,2
oceans arctic,1,1,1,1,1,2
oceans bathymetry,1,1,1,1,1,2
oceans climatologymeteorologyatmosphere,1,1,1,1,1,2
oceans ph,1,1,1,1,1,2
oceans phaeopigments,1,1,1,1,1,2
oceans phosphate,1,1,1,1,1,2
oceans phytoplankton,1,1,1,1,1,2
oceans sediment,1,1,1,1,1,2
oceans ship,1,1,1,1,1,2
offs plant,1,1,1,1,1,2
oil lake,1,1,1,1,1,2
oil spill,1,1,1,1,1,2
operational vertical,1,1,1,1,1,2
optics aphotic,1,1,1,1,1,2
optics earth,1,1,1,1,1,2
optimization acclimation,1,1,1,1,1,2
orbiters feng,1,1,1,1,1,2
orbiters oceanography,1,1,1,1,1,2
organic aerosol,1,1,1,1,1,2
organic compounds,1,1,1,1,1,2
organic pollutant,1,1,1,1,1,2
ornithurine cretaceous,1,1,1,1,1,2
orthomosaic toolik,1,1,1,1,1,2
osmosampler isotopes,1,1,1,1,1,2
osmosampler sediment,1,1,1,1,1,2
outburst flood,1,1,1,1,1,2
outlet glacier,1,1,1,1,1,2
outlet glaciers,1,1,1,1,1,2
outreach curriculum,1,1,1,1,1,2
oxide earth,1,1,1,1,1,2
oxides manned,1,1,1,1,1,2
oxygen electrical,1,1,1,1,1,2
oxygen estuaries,1,1,1,1,1,2
oxygen fluorescence,1,1,1,1,1,2
oxygen isotope,1,1,1,1,1,2
oxygen ponds,1,1,1,1,1,2
oxygen:argon dissolved,1,1,1,1,1,2
oxygen:argon o2,1,1,1,1,1,2
oysters earth,1,1,1,1,1,2
ozone depletion,1,1,1,1,1,2
pacific arctic,1,1,1,1,1,2
pacific lead,1,1,1,1,1,2
pack ice,1,1,1,1,1,2
pag sea,1,1,1,1,1,2
pah polycyclic,1,1,1,1,1,2
pah sterols,1,1,1,1,1,2
pahs soa,1,1,1,1,1,2
palearctic chydorus,1,1,1,1,1,2
paleocliamte data,1,1,1,1,1,2
paleoclimate glacier,1,1,1,1,1,2
paleoclimate greenland,1,1,1,1,1,2
paleoclimate hydrogen,1,1,1,1,1,2
paleoclimate ornithurine,1,1,1,1,1,2
paleoclimate program,1,1,1,1,1,2
paleoclimate reconstruction,1,1,1,1,1,2
paleoclimate suspended,1,1,1,1,1,2
paleomagnetic secular,1,1,1,1,1,2
paleomagnetism inclination,1,1,1,1,1,2
paleosols earth,1,1,1,1,1,2
paleotsunami islands,1,1,1,1,1,2
paleovegetation earth,1,1,1,1,1,2
paleovirus phenuiviridae,1,1,1,1,1,2
palynology vegetation,1,1,1,1,1,2
pamir mountains,1,1,1,1,1,2
pan arctic,1,1,1,1,1,2
par earth,1,1,1,1,1,2
par relative,1,1,1,1,1,2
par stefansson,1,1,1,1,1,2
paroms habitat,1,1,1,1,1,2
particles organic,1,1,1,1,1,2
particulate phosphorus,1,1,1,1,1,2
particulates conductivity,1,1,1,1,1,2
particulates earth,1,1,1,1,1,2
particulates particulate,1,1,1,1,1,2
partition coefficients,1,1,1,1,1,2
passive sampler,1,1,1,1,1,2
past climate,1,1,1,1,1,2
pbde partition,1,1,1,1,1,2
pcbs arctic,1,1,1,1,1,2
peak physical,1,1,1,1,1,2
peat moss,1,1,1,1,1,2
peat soil,1,1,1,1,1,2
peatlands field,1,1,1,1,1,2
peatlands tundra,1,1,1,1,1,2
peatlands wetlands,1,1,1,1,1,2
peninsula instream,1,1,1,1,1,2
percent cover,1,1,1,1,1,2
perceptions arctic,1,1,1,1,1,2
perch lake,1,1,1,1,1,2
perched lter,1,1,1,1,1,2
percolation firn,1,1,1,1,1,2
percolation gpr,1,1,1,1,1,2
percolation zone,1,1,1,1,1,2
performance computing,1,1,1,1,1,2
periglacial porcesses,1,1,1,1,1,2
permafrost avayalik,1,1,1,1,1,2
permafrost boreal,1,1,1,1,1,2
permafrost caves,1,1,1,1,1,2
permafrost distribution,1,1,1,1,1,2
permafrost fire,1,1,1,1,1,2
permafrost ice,1,1,1,1,1,2
permafrost larch,1,1,1,1,1,2
permafrost modeling,1,1,1,1,1,2
permafrost pan,1,1,1,1,1,2
permafrost snow,1,1,1,1,1,2
permafrost surface,1,1,1,1,1,2
permeability density,1,1,1,1,1,2
persistent organic,1,1,1,1,1,2
pfas pollutant,1,1,1,1,1,2
ph chlorophyll,1,1,1,1,1,2
ph methane,1,1,1,1,1,2
ph temperature,1,1,1,1,1,2
ph water,1,1,1,1,1,2
phaeopigments sediments,1,1,1,1,1,2
phantom midge,1,1,1,1,1,2
phasmaviridae phasmavirus,1,1,1,1,1,2
phasmavirus phantom,1,1,1,1,1,2
phenology alaska,1,1,1,1,1,2
phenology arctic,1,1,1,1,1,2
phenology decomposition,1,1,1,1,1,2
phenology earth,1,1,1,1,1,2
phenology field,1,1,1,1,1,2
phenology moist,1,1,1,1,1,2
phenology root,1,1,1,1,1,2
phenology warming,1,1,1,1,1,2
phenols optical,1,1,1,1,1,2
phenuiviridae phlebovirus,1,1,1,1,1,2
phlebovirus daphnia,1,1,1,1,1,2
phosphate porewater,1,1,1,1,1,2
phosphorus ammonium,1,1,1,1,1,2
phosphorus arctic,1,1,1,1,1,2
phosphorus earth,1,1,1,1,1,2
phosphorus microbial,1,1,1,1,1,2
phosphorus nitrogen,1,1,1,1,1,2
phosphorus silica,1,1,1,1,1,2
phosphorus total,1,1,1,1,1,2
photic zone,1,1,1,1,1,2
photo interpretation,1,1,1,1,1,2
photochemistry laboratory,1,1,1,1,1,2
photochemistry nitrite,1,1,1,1,1,2
photochemistry uv,1,1,1,1,1,2
photogrammetry digital,1,1,1,1,1,2
photogrammetry glaciology,1,1,1,1,1,2
photography ice,1,1,1,1,1,2
photometer field,1,1,1,1,1,2
photometers msbsp,1,1,1,1,1,2
photometers transmissometers,1,1,1,1,1,2
photos icebergs,1,1,1,1,1,2
photos leconte,1,1,1,1,1,2
photosynthesis 1980,1,1,1,1,1,2
photosynthesis chamber,1,1,1,1,1,2
physical mechanisms,1,1,1,1,1,2
physical optical,1,1,1,1,1,2
physical processes,1,1,1,1,1,2
physics lidar,1,1,1,1,1,2
phytoplankton chlorophyll,1,1,1,1,1,2
phytoplankton growth,1,1,1,1,1,2
phytoplankton microzooplankton,1,1,1,1,1,2
phytoplankton mooring,1,1,1,1,1,2
phytoplankton water,1,1,1,1,1,2
picea glauca,1,1,1,1,1,2
pigments arctic,1,1,1,1,1,2
pigs earth,1,1,1,1,1,2
pipeline toolikgis,1,1,1,1,1,2
piston core,1,1,1,1,1,2
placennames iliamna,1,1,1,1,1,2
plankton recorder,1,1,1,1,1,2
plankton ship,1,1,1,1,1,2
plant biomass,1,1,1,1,1,2
plant cover,1,1,1,1,1,2
plant functional,1,1,1,1,1,2
plant permafrost,1,1,1,1,1,2
plant traits,1,1,1,1,1,2
plant water,1,1,1,1,1,2
plants arctic,1,1,1,1,1,2
plants biomass,1,1,1,1,1,2
plants field,1,1,1,1,1,2
plants phenology,1,1,1,1,1,2
plants productivity,1,1,1,1,1,2
plasma mass,1,1,1,1,1,2
platform arctic,1,1,1,1,1,2
platform models,1,1,1,1,1,2
platform satellite,1,1,1,1,1,2
pleistocene beringia,1,1,1,1,1,2
pleistocene equus,1,1,1,1,1,2
pleistocene greenland,1,1,1,1,1,2
plume ocean,1,1,1,1,1,2
plutonium nuclear,1,1,1,1,1,2
pmel arctic,1,1,1,1,1,2
pointframe arctic,1,1,1,1,1,2
polar ocean,1,1,1,1,1,2
polar science,1,1,1,1,1,2
polar waters,1,1,1,1,1,2
polarstern beryllium,1,1,1,1,1,2
pole gisp2,1,1,1,1,1,2
pollutant polychlorinated,1,1,1,1,1,2
polychlorinated biphenyls,1,1,1,1,1,2
polycyclic aromatic,1,1,1,1,1,2
polygons infrastructure,1,1,1,1,1,2
polymers barrow,1,1,1,1,1,2
polymers sea,1,1,1,1,1,2
polynyas earth,1,1,1,1,1,2
pond climate,1,1,1,1,1,2
pond freshwater,1,1,1,1,1,2
ponds alaska,1,1,1,1,1,2
ponds eurycercus,1,1,1,1,1,2
ponds freshwater,1,1,1,1,1,2
ponds runoff,1,1,1,1,1,2
ponds zooplankton,1,1,1,1,1,2
pops passive,1,1,1,1,1,2
population dynamics,1,1,1,1,1,2
population earth,1,1,1,1,1,2
populations chlorophyll,1,1,1,1,1,2
populations climate,1,1,1,1,1,2
populations flowering,1,1,1,1,1,2
populations inorganic,1,1,1,1,1,2
populations isotopes,1,1,1,1,1,2
populations leaf,1,1,1,1,1,2
populations plant,1,1,1,1,1,2
populations soil,1,1,1,1,1,2
populations tree,1,1,1,1,1,2
populationseagle creek,1,1,1,1,1,2
porcesses ice,1,1,1,1,1,2
porewater rivers,1,1,1,1,1,2
porosity earth,1,1,1,1,1,2
pratensis nitrogen,1,1,1,1,1,2
precipitable water,1,1,1,1,1,2
precipitaiton barometric,1,1,1,1,1,2
precipitation indicators,1,1,1,1,1,2
precipitation isotopes,1,1,1,1,1,2
precipitation temperature,1,1,1,1,1,2
predation earth,1,1,1,1,1,2
predators arctic,1,1,1,1,1,2
premium spread,1,1,1,1,1,2
pressure anticyclones,1,1,1,1,1,2
pressure deficit,1,1,1,1,1,2
pressure greenland,1,1,1,1,1,2
pressure ocean,1,1,1,1,1,2
pressure pressure,1,1,1,1,1,2
pressure tendency,1,1,1,1,1,2
pricing plumbing,1,1,1,1,1,2
priming stable,1,1,1,1,1,2
probe 30,1,1,1,1,1,2
probe 500,1,1,1,1,1,2
probe automated,1,1,1,1,1,2
probe environment,1,1,1,1,1,2
probe manned,1,1,1,1,1,2
probes 500,1,1,1,1,1,2
probes electron,1,1,1,1,1,2
probes weekly,1,1,1,1,1,2
processes carbon,1,1,1,1,1,2
processes chemical,1,1,1,1,1,2
processes crust,1,1,1,1,1,2
processes drifting,1,1,1,1,1,2
processes fluvial,1,1,1,1,1,2
processes geochronology,1,1,1,1,1,2
processes glacial,1,1,1,1,1,2
processes intertidal,1,1,1,1,1,2
processes radiocarbon,1,1,1,1,1,2
processes storm,1,1,1,1,1,2
processes water,1,1,1,1,1,2
production arctic,1,1,1,1,1,2
production beaufort,1,1,1,1,1,2
production bering,1,1,1,1,1,2
production biogeochemical,1,1,1,1,1,2
production chukchi,1,1,1,1,1,2
production disturbance,1,1,1,1,1,2
production phytoplankton,1,1,1,1,1,2
production primary,1,1,1,1,1,2
production triple,1,1,1,1,1,2
productivity isotopes,1,1,1,1,1,2
productivity particle,1,1,1,1,1,2
profile 10,1,1,1,1,1,2
profile 30,1,1,1,1,1,2
profile earth,1,1,1,1,1,2
profile ice,1,1,1,1,1,2
profile pfas,1,1,1,1,1,2
profile surface,1,1,1,1,1,2
profiler 1,1,1,1,1,1,2
profiler noaa,1,1,1,1,1,2
profiler upward,1,1,1,1,1,2
profilers earth,1,1,1,1,1,2
proglacial river,1,1,1,1,1,2
program ecosystem,1,1,1,1,1,2
properties albedo,1,1,1,1,1,2
properties cdom,1,1,1,1,1,2
properties earth,1,1,1,1,1,2
properties land,1,1,1,1,1,2
properties luminescence,1,1,1,1,1,2
properties soil,1,1,1,1,1,2
properties thermal,1,1,1,1,1,2
properties unknown,1,1,1,1,1,2
proxy records,1,1,1,1,1,2
psv natural,1,1,1,1,1,2
public health,1,1,1,1,1,2
pumping estimate,1,1,1,1,1,2
pycnocline earth,1,1,1,1,1,2
pyrgeometers observatory,1,1,1,1,1,2
pyrolysis gcms,1,1,1,1,1,2
quadrats field,1,1,1,1,1,2
quality carbon,1,1,1,1,1,2
quality carex,1,1,1,1,1,2
quality emissions,1,1,1,1,1,2
quality lake,1,1,1,1,1,2
quality lead,1,1,1,1,1,2
quality nitrogen,1,1,1,1,1,2
quality particulates,1,1,1,1,1,2
quality test,1,1,1,1,1,2
quality tropospheric,1,1,1,1,1,2
quartz sediment,1,1,1,1,1,2
quaternary lake,1,1,1,1,1,2
quickbird ball,1,1,1,1,1,2
quickbird bhrc,1,1,1,1,1,2
quota carbon,1,1,1,1,1,2
radar field,1,1,1,1,1,2
radar greenland,1,1,1,1,1,2
radar imagery,1,1,1,1,1,2
radar photogrammetry,1,1,1,1,1,2
radar sar,1,1,1,1,1,2
radar satellite,1,1,1,1,1,2
radar surface,1,1,1,1,1,2
radars geosar,1,1,1,1,1,2
radiation atmospheric,1,1,1,1,1,2
radiation common,1,1,1,1,1,2
radiation dosimeter,1,1,1,1,1,2
radiation jarvis,1,1,1,1,1,2
radiation longwave,1,1,1,1,1,2
radiation phytoplankton,1,1,1,1,1,2
radiation radiative,1,1,1,1,1,2
radiation solar,1,1,1,1,1,2
radiation vapor,1,1,1,1,1,2
radiative flux,1,1,1,1,1,2
radiative forcing,1,1,1,1,1,2
radiative transfer,1,1,1,1,1,2
radio carbon,1,1,1,1,1,2
radio echo,1,1,1,1,1,2
radiocarbon arctic,1,1,1,1,1,2
radiocarbon cosmogenic,1,1,1,1,1,2
radiocarbon dating,1,1,1,1,1,2
radiocarbon glaciers,1,1,1,1,1,2
radiocarbon oxygen,1,1,1,1,1,2
radiocarbon sediments,1,1,1,1,1,2
radiocarbon soil,1,1,1,1,1,2
radiocarbon stable,1,1,1,1,1,2
radiographs lead,1,1,1,1,1,2
radiometer drifting,1,1,1,1,1,2
radiometer field,1,1,1,1,1,2
radiometer oceanography,1,1,1,1,1,2
radiometers aircraft,1,1,1,1,1,2
radiometers aster,1,1,1,1,1,2
radiometers etm,1,1,1,1,1,2
radiometers field,1,1,1,1,1,2
radiometers gt,1,1,1,1,1,2
radiometers icp,1,1,1,1,1,2
radiometers mas,1,1,1,1,1,2
radiometers observatory,1,1,1,1,1,2
radiometers satellite,1,1,1,1,1,2
radiometers tm,1,1,1,1,1,2
radiometric platform,1,1,1,1,1,2
radionuclides arctic,1,1,1,1,1,2
radium 226,1,1,1,1,1,2
radium green,1,1,1,1,1,2
radon 222,1,1,1,1,1,2
rafted debris,1,1,1,1,1,2
rain air,1,1,1,1,1,2
rain snow,1,1,1,1,1,2
range expansion,1,1,1,1,1,2
range lake,1,1,1,1,1,2
rangifer climate,1,1,1,1,1,2
ranging altimeters,1,1,1,1,1,2
ranging earth,1,1,1,1,1,2
ranging manned,1,1,1,1,1,2
rate data,1,1,1,1,1,2
rates earth,1,1,1,1,1,2
ratio chukchi,1,1,1,1,1,2
ratio nitrogen,1,1,1,1,1,2
ratio polar,1,1,1,1,1,2
ray attenuation,1,1,1,1,1,2
ray diffraction,1,1,1,1,1,2
ray tomography,1,1,1,1,1,2
reanalysis surface,1,1,1,1,1,2
rebound gps,1,1,1,1,1,2
recommendation gps,1,1,1,1,1,2
reconstruction greenland,1,1,1,1,1,2
reconstruction isotopes,1,1,1,1,1,2
reconstruction precipitation,1,1,1,1,1,2
reconstructions drought,1,1,1,1,1,2
reconstructions lake,1,1,1,1,1,2
reconstructions ocean,1,1,1,1,1,2
recorder ship,1,1,1,1,1,2
records arctic,1,1,1,1,1,2
records carbon,1,1,1,1,1,2
records field,1,1,1,1,1,2
records ice,1,1,1,1,1,2
records ions,1,1,1,1,1,2
records microfossils,1,1,1,1,1,2
records oxygen,1,1,1,1,1,2
records paleosols,1,1,1,1,1,2
records paleovegetation,1,1,1,1,1,2
records particulate,1,1,1,1,1,2
records stratigraphic,1,1,1,1,1,2
records volcanic,1,1,1,1,1,2
records water,1,1,1,1,1,2
recruitment colonization,1,1,1,1,1,2
recruitment earth,1,1,1,1,1,2
recruitment tree,1,1,1,1,1,2
reflectance phenology,1,1,1,1,1,2
reflectance plant,1,1,1,1,1,2
reflection radiometer,1,1,1,1,1,2
reforestation revegetation,1,1,1,1,1,2
reformatting earth,1,1,1,1,1,2
refraction cryoseismology,1,1,1,1,1,2
refuge 1002,1,1,1,1,1,2
refuge precipitaiton,1,1,1,1,1,2
regeneration fire,1,1,1,1,1,2
regime earth,1,1,1,1,1,2
regional coordinate,1,1,1,1,1,2
reindeer taimyr,1,1,1,1,1,2
relative abundance,1,1,1,1,1,2
remanent magnetization,1,1,1,1,1,2
removal experiment,1,1,1,1,1,2
res geoscientificinformation,1,1,1,1,1,2
research biota,1,1,1,1,1,2
research fellowships,1,1,1,1,1,2
research initiative,1,1,1,1,1,2
resilience mid,1,1,1,1,1,2
resolution camera,1,1,1,1,1,2
resonance drained,1,1,1,1,1,2
resource limitation,1,1,1,1,1,2
resource optimization,1,1,1,1,1,2
resources management,1,1,1,1,1,2
respiration co2,1,1,1,1,1,2
respiration gas,1,1,1,1,1,2
respiration labile,1,1,1,1,1,2
respiration photosynthesis,1,1,1,1,1,2
respiration snow,1,1,1,1,1,2
respiration tree,1,1,1,1,1,2
responsive teacher,1,1,1,1,1,2
retention capacity,1,1,1,1,1,2
retention culturally,1,1,1,1,1,2
revegetation earth,1,1,1,1,1,2
revitalization kamchatka,1,1,1,1,1,2
rich permafrost,1,1,1,1,1,2
rime frost,1,1,1,1,1,2
ring betula,1,1,1,1,1,2
ring dendrochronology,1,1,1,1,1,2
ring growth,1,1,1,1,1,2
ring salix,1,1,1,1,1,2
riparian corridors,1,1,1,1,1,2
river dalton,1,1,1,1,1,2
river delta,1,1,1,1,1,2
river east,1,1,1,1,1,2
river eklutna,1,1,1,1,1,2
river northwest,1,1,1,1,1,2
river osmosamplers,1,1,1,1,1,2
river permafrost,1,1,1,1,1,2
river photochemistry,1,1,1,1,1,2
river seward,1,1,1,1,1,2
river toolik,1,1,1,1,1,2
rivers arctic,1,1,1,1,1,2
rivers lakes,1,1,1,1,1,2
rivers seawater,1,1,1,1,1,2
rivers stream,1,1,1,1,1,2
rivers watersheds,1,1,1,1,1,2
robotic tram,1,1,1,1,1,2
rod manned,1,1,1,1,1,2
root larix,1,1,1,1,1,2
root nutrients,1,1,1,1,1,2
root phenology,1,1,1,1,1,2
runoff air,1,1,1,1,1,2
runoff field,1,1,1,1,1,2
runoff glacier,1,1,1,1,1,2
runoff seawater,1,1,1,1,1,2
runoff simulations,1,1,1,1,1,2
runoff stable,1,1,1,1,1,2
runoff streamflow,1,1,1,1,1,2
russell glacier,1,1,1,1,1,2
russia itelmen,1,1,1,1,1,2
s6 lter,1,1,1,1,1,2
salinity chlorophyll,1,1,1,1,1,2
salinity ctd,1,1,1,1,1,2
salinity current,1,1,1,1,1,2
salinity ocean,1,1,1,1,1,2
salinity reconstruction,1,1,1,1,1,2
salinity temperature,1,1,1,1,1,2
salix alnus,1,1,1,1,1,2
salix geoscientificinformation,1,1,1,1,1,2
salix spp,1,1,1,1,1,2
sample matanuska,1,1,1,1,1,2
sampler persistent,1,1,1,1,1,2
samplers manned,1,1,1,1,1,2
samplers quadrats,1,1,1,1,1,2
sampling gps,1,1,1,1,1,2
sampling hydrology,1,1,1,1,1,2
sampling meteorological,1,1,1,1,1,2
sampling ship,1,1,1,1,1,2
sandpipers earth,1,1,1,1,1,2
sap flow,1,1,1,1,1,2
sasp salix,1,1,1,1,1,2
satellite aircraft,1,1,1,1,1,2
satellite transect,1,1,1,1,1,2
sbe 37,1,1,1,1,1,2
sbe 56,1,1,1,1,1,2
scale association,1,1,1,1,1,2
scale dependency,1,1,1,1,1,2
scanning electron,1,1,1,1,1,2
schrader arctic,1,1,1,1,1,2
science communication,1,1,1,1,1,2
science cropping,1,1,1,1,1,2
science greenland,1,1,1,1,1,2
science gt,1,1,1,1,1,2
